TRADE | BUY=3 SELL=2 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=853 SELL=852 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=855 SELL=854 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=857 SELL=856 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=859 SELL=858 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=863 SELL=862 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=865 SELL=864 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=867 SELL=866 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=869 SELL=868 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=873 SELL=872 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=875 SELL=874 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=877 SELL=876 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=879 SELL=878 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=883 SELL=882 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=885 SELL=884 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=887 SELL=886 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=889 SELL=888 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=893 SELL=892 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=895 SELL=894 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=897 SELL=896 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=899 SELL=898 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=903 SELL=902 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=905 SELL=904 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=907 SELL=906 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=909 SELL=908 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=913 SELL=912 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=915 SELL=914 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=917 SELL=916 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=919 SELL=918 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=923 SELL=922 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=925 SELL=924 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=927 SELL=926 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=929 SELL=928 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=933 SELL=932 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=935 SELL=934 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=937 SELL=936 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=939 SELL=938 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=943 SELL=942 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=945 SELL=944 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=947 SELL=946 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=949 SELL=948 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=953 SELL=952 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=955 SELL=954 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=957 SELL=956 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=959 SELL=958 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=963 SELL=962 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=965 SELL=964 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=967 SELL=966 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=969 SELL=968 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=973 SELL=972 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=975 SELL=974 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=977 SELL=976 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=979 SELL=978 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=983 SELL=982 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=985 SELL=984 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=987 SELL=986 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=989 SELL=988 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=993 SELL=992 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=995 SELL=994 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=997 SELL=996 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=999 SELL=998 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=1003 SELL=1002 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=1005 SELL=1004 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=1007 SELL=1006 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=1009 SELL=1008 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=1013 SELL=1012 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=1015 SELL=1014 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=1017 SELL=1016 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=1019 SELL=1018 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=1023 SELL=1022 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=1025 SELL=1024 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=1027 SELL=1026 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=1029 SELL=1028 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=1033 SELL=1032 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=1035 SELL=1034 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=1037 SELL=1036 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=1039 SELL=1038 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=1043 SELL=1042 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=1045 SELL=1044 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=1047 SELL=1046 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=1049 SELL=1048 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=1053 SELL=1052 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=1055 SELL=1054 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=1057 SELL=1056 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=1059 SELL=1058 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=1063 SELL=1062 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=1065 SELL=1064 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=1067 SELL=1066 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=1069 SELL=1068 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=1073 SELL=1072 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=1075 SELL=1074 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=1077 SELL=1076 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=1079 SELL=1078 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=1083 SELL=1082 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=1085 SELL=1084 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=1087 SELL=1086 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=1089 SELL=1088 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=1093 SELL=1092 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=1095 SELL=1094 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=1097 SELL=1096 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=1099 SELL=1098 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=1103 SELL=1102 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=1105 SELL=1104 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=1107 SELL=1106 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=1109 SELL=1108 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=1113 SELL=1112 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=1115 SELL=1114 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=1117 SELL=1116 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=1119 SELL=1118 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=1123 SELL=1122 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=1125 SELL=1124 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=1127 SELL=1126 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=1129 SELL=1128 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=1133 SELL=1132 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=1135 SELL=1134 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=1137 SELL=1136 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=1139 SELL=1138 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=1143 SELL=1142 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=1145 SELL=1144 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=1147 SELL=1146 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=1149 SELL=1148 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=1153 SELL=1152 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=1155 SELL=1154 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=1157 SELL=1156 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=1159 SELL=1158 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=1163 SELL=1162 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=1165 SELL=1164 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=1167 SELL=1166 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=1169 SELL=1168 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=1173 SELL=1172 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=1175 SELL=1174 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=1177 SELL=1176 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=1179 SELL=1178 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=1183 SELL=1182 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=1185 SELL=1184 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=1187 SELL=1186 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=1189 SELL=1188 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=1193 SELL=1192 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=1195 SELL=1194 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=1197 SELL=1196 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=1199 SELL=1198 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=1203 SELL=1202 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=1205 SELL=1204 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=1207 SELL=1206 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=1209 SELL=1208 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=1213 SELL=1212 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=1215 SELL=1214 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=1217 SELL=1216 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=1219 SELL=1218 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=1223 SELL=1222 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=1225 SELL=1224 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=1227 SELL=1226 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=1229 SELL=1228 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=1233 SELL=1232 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=1235 SELL=1234 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=1237 SELL=1236 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=1239 SELL=1238 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=1243 SELL=1242 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=1245 SELL=1244 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=1247 SELL=1246 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=1249 SELL=1248 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=1253 SELL=1252 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=1255 SELL=1254 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=1257 SELL=1256 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=1259 SELL=1258 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=1263 SELL=1262 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=1265 SELL=1264 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=1267 SELL=1266 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=1269 SELL=1268 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=1273 SELL=1272 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=1275 SELL=1274 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=1277 SELL=1276 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=1279 SELL=1278 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=1283 SELL=1282 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=1285 SELL=1284 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=1287 SELL=1286 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=1289 SELL=1288 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=1293 SELL=1292 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=1295 SELL=1294 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=1297 SELL=1296 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=1299 SELL=1298 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=1303 SELL=1302 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=1305 SELL=1304 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=1307 SELL=1306 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=1309 SELL=1308 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=1313 SELL=1312 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=1315 SELL=1314 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=1317 SELL=1316 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=1319 SELL=1318 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=1323 SELL=1322 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=1325 SELL=1324 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=1327 SELL=1326 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=1329 SELL=1328 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=1333 SELL=1332 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=1335 SELL=1334 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=1337 SELL=1336 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=1339 SELL=1338 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=1343 SELL=1342 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=1345 SELL=1344 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=1347 SELL=1346 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=1349 SELL=1348 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=1353 SELL=1352 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=1355 SELL=1354 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=1357 SELL=1356 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=1359 SELL=1358 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=1363 SELL=1362 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=1365 SELL=1364 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=1367 SELL=1366 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=1369 SELL=1368 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=1373 SELL=1372 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=1375 SELL=1374 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=1377 SELL=1376 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=1379 SELL=1378 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=1383 SELL=1382 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=1385 SELL=1384 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=1387 SELL=1386 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=1389 SELL=1388 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=1393 SELL=1392 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=1395 SELL=1394 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=1397 SELL=1396 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=1399 SELL=1398 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=1403 SELL=1402 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=1405 SELL=1404 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=1407 SELL=1406 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=1409 SELL=1408 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=1413 SELL=1412 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=1415 SELL=1414 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=1417 SELL=1416 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=1419 SELL=1418 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=1423 SELL=1422 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=1425 SELL=1424 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=1427 SELL=1426 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=1429 SELL=1428 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=1433 SELL=1432 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=1435 SELL=1434 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=1437 SELL=1436 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=1439 SELL=1438 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=1443 SELL=1442 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=1445 SELL=1444 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=1447 SELL=1446 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=1449 SELL=1448 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=1453 SELL=1452 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=1455 SELL=1454 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=1457 SELL=1456 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=1459 SELL=1458 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=1463 SELL=1462 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=1465 SELL=1464 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=1467 SELL=1466 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=1469 SELL=1468 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=1473 SELL=1472 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=1475 SELL=1474 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=1477 SELL=1476 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=1479 SELL=1478 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=1483 SELL=1482 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=1485 SELL=1484 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=1487 SELL=1486 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=1489 SELL=1488 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=1493 SELL=1492 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=1495 SELL=1494 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=1497 SELL=1496 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=1499 SELL=1498 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=1503 SELL=1502 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=1505 SELL=1504 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=1507 SELL=1506 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=1509 SELL=1508 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=1513 SELL=1512 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=1515 SELL=1514 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=1517 SELL=1516 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=1519 SELL=1518 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=1523 SELL=1522 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=1525 SELL=1524 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=1527 SELL=1526 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=1529 SELL=1528 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=1533 SELL=1532 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=1535 SELL=1534 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=1537 SELL=1536 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=1539 SELL=1538 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=1543 SELL=1542 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=1545 SELL=1544 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=1547 SELL=1546 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=1549 SELL=1548 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=1553 SELL=1552 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=1555 SELL=1554 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=1557 SELL=1556 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=1559 SELL=1558 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=1563 SELL=1562 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=1565 SELL=1564 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=1567 SELL=1566 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=1569 SELL=1568 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=1573 SELL=1572 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=1575 SELL=1574 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=1577 SELL=1576 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=1579 SELL=1578 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=1583 SELL=1582 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=1585 SELL=1584 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=1587 SELL=1586 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=1589 SELL=1588 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=1593 SELL=1592 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=1595 SELL=1594 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=1597 SELL=1596 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=1599 SELL=1598 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=1603 SELL=1602 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=1605 SELL=1604 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=1607 SELL=1606 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=1609 SELL=1608 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=1613 SELL=1612 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=1615 SELL=1614 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=1617 SELL=1616 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=1619 SELL=1618 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=1623 SELL=1622 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=1625 SELL=1624 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=1627 SELL=1626 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=1629 SELL=1628 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=1633 SELL=1632 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=1635 SELL=1634 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=1637 SELL=1636 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=1639 SELL=1638 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=1643 SELL=1642 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=1645 SELL=1644 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=1647 SELL=1646 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=1649 SELL=1648 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=1653 SELL=1652 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=1655 SELL=1654 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=1657 SELL=1656 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=1659 SELL=1658 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=1663 SELL=1662 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=1665 SELL=1664 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=1667 SELL=1666 SYMBOL=AAPL PRICE=105 QTY=10
